agent_id,win,n,distinct_nf,distinct_ep,err_rate,get_frac,write_frac,mean_resp,max_resp,n_orphan,hour,label,attack_type,tgt_set,distinct_ep_roll,distinct_nf_roll,distinct_target_roll,err_count_roll,n_roll,resp_roll_max,rule,rule_reason,ml,risk,decision,nfs_touched
orch-session-mgr,2026-08-05 23:12:00,10,2,5,0.0,0.0,1.0,603.6,1047,0,23,legit,none,"{'SUPI-0399', 'SUPI-0137', 'SUPI-0143'}",5,2,12,1.0,53,1148,0.0,none,0.0,0.0,PASS,"PCF,SMF"
oss-orchestration-hub,2026-08-06 04:21:00,20,6,8,0.0,0.3,0.7,551.45,973,0,4,legit,none,"{'SUPI-0108', 'SUPI-0363', 'SUPI-0349', 'SUPI-0163', 'SUPI-0049', 'SUPI-0022', 'SUPI-0056'}",10,6,24,2.0,101,996,0.0,none,0.0,0.0,PASS,"AMF,NEF,NRF,PCF,SMF,UDM"
orch-session-mgr,2026-08-05 05:46:00,10,2,4,0.0,0.0,1.0,738.6,1152,0,5,legit,none,"{'SUPI-0301', 'SUPI-0191'}",7,3,10,0.0,51,1182,0.0,none,0.0,0.0,PASS,"PCF,SMF"
provisioning-agent,2026-08-04 14:01:00,3,2,2,0.0,0.0,1.0,671.6666666666666,773,0,14,legit,none,"{'SUPI-0098', 'SUPI-0147', 'SUPI-0014'}",3,2,12,1.0,19,1445,0.0,none,0.0,0.0,PASS,"NEF,UDM"
closed-loop-assurance,2026-08-07 13:37:00,9,3,4,0.1111111111111111,0.0,1.0,572.3333333333334,814,0,13,legit,none,"{'SUPI-0363', 'SUPI-0039', 'SUPI-0261', 'SUPI-0352', 'SUPI-0228', 'SUPI-0367'}",5,3,16,1.0,42,894,0.0,none,0.0,0.0,PASS,"AMF,NEF,PCF"
closed-loop-assurance,2026-08-07 22:46:00,14,3,3,0.0,0.0,1.0,484.85714285714283,822,0,22,legit,none,"{'SUPI-0347', 'SUPI-0387', 'SUPI-0119', 'SUPI-0037', 'SUPI-0159', 'SUPI-0224', 'SUPI-0192', 'SUPI-0109'}",6,3,23,0.0,69,878,0.0,none,0.0,0.0,PASS,"AMF,NEF,PCF"
oss-orchestration-hub,2026-08-05 14:19:00,23,6,10,0.0,0.21739130434782608,0.782608695652174,587.5652173913044,936,0,14,legit,none,"{'SUPI-0331', 'SUPI-0338', 'SUPI-0399', 'SUPI-0255', 'SUPI-0049', 'SUPI-0309', 'SUPI-0250'}",13,6,25,1.0,114,999,0.0,none,0.0,0.0,PASS,"AMF,NEF,NRF,PCF,SMF,UDM"
nrf-heartbeat-svc,2026-08-04 15:06:00,5,1,2,0.0,0.0,1.0,171.2,245,0,15,legit,none,set(),2,1,0,0.0,28,299,0.0,none,0.0,0.0,PASS,NRF
provisioning-agent,2026-08-04 12:16:00,1,1,1,0.0,0.0,1.0,1488.0,1488,0,12,legit,none,{'SUPI-0254'},2,2,7,0.0,8,1488,0.0,none,0.0,0.0,PASS,NEF
nrf-heartbeat-svc,2026-08-06 17:36:00,4,1,2,0.0,0.0,1.0,141.75,219,0,17,legit,none,set(),3,1,0,0.0,23,287,0.0,none,0.0,0.0,PASS,NRF
closed-loop-assurance,2026-08-06 22:10:00,15,3,4,0.0,0.06666666666666667,0.9333333333333333,584.8,875,0,22,legit,none,"{'SUPI-0116', 'SUPI-0048', 'SUPI-0020', 'SUPI-0059', 'SUPI-0299', 'SUPI-0358', 'SUPI-0135', 'SUPI-0042', 'SUPI-0381', 'SUPI-0051'}",7,3,22,1.0,72,897,0.0,none,0.0,0.0,PASS,"AMF,NEF,PCF"
oss-orchestration-hub,2026-08-06 20:47:00,11,4,8,0.0,0.36363636363636365,0.6363636363636364,575.6363636363636,962,0,20,legit,none,"{'SUPI-0020', 'SUPI-0185', 'SUPI-0156', 'SUPI-0091', 'SUPI-0129'}",13,6,18,0.0,56,987,0.0,none,0.0,0.0,PASS,"AMF,NEF,SMF,UDM"
orch-session-mgr,2026-08-05 08:56:00,7,2,4,0.0,0.0,1.0,677.1428571428571,1185,0,8,legit,none,"{'SUPI-0204', 'SUPI-0340'}",5,3,10,1.0,38,1185,0.0,none,0.0,0.0,PASS,"PCF,SMF"
provisioning-agent,2026-08-05 06:56:00,3,2,2,0.0,0.0,1.0,944.0,1121,0,6,legit,none,"{'SUPI-0046', 'SUPI-0006', 'SUPI-0011'}",3,2,14,0.0,17,1468,0.0,none,0.0,0.0,PASS,"NEF,UDM"
oss-orchestration-hub,2026-08-04 04:08:00,16,6,8,0.0,0.3125,0.6875,586.0625,991,0,4,legit,none,"{'SUPI-0306', 'SUPI-0040', 'SUPI-0285', 'SUPI-0088', 'SUPI-0011', 'SUPI-0262', 'SUPI-0339', 'SUPI-0111'}",9,6,24,0.0,77,993,0.0,none,0.0,0.0,PASS,"AMF,NEF,NRF,PCF,SMF,UDM"
provisioning-agent,2026-08-07 09:41:00,3,2,2,0.0,0.0,1.0,503.6666666666667,577,0,9,legit,none,"{'SUPI-0382', 'SUPI-0040', 'SUPI-0285'}",2,2,15,0.0,17,1493,0.0,none,0.0,0.0,PASS,"NEF,UDM"
nrf-heartbeat-svc,2026-08-07 04:01:00,5,1,2,0.0,0.0,1.0,170.0,234,0,4,legit,none,set(),2,1,0,0.0,26,268,0.0,none,0.0,0.0,PASS,NRF
oss-orchestration-hub,2026-08-07 22:39:00,15,6,6,0.0,0.3333333333333333,0.6666666666666666,589.7333333333333,981,0,22,legit,none,"{'SUPI-0043', 'SUPI-0097', 'SUPI-0387', 'SUPI-0164', 'SUPI-0376', 'SUPI-0109'}",9,6,23,1.0,77,999,0.0,none,0.0,0.0,PASS,"AMF,NEF,NRF,PCF,SMF,UDM"
closed-loop-assurance,2026-08-05 00:01:00,14,3,3,0.0,0.0,1.0,496.5,804,0,0,legit,none,"{'SUPI-0217', 'SUPI-0269', 'SUPI-0373', 'SUPI-0369', 'SUPI-0213', 'SUPI-0216', 'SUPI-0155'}",5,3,23,2.0,77,880,0.0,none,0.0,0.0,PASS,"AMF,NEF,PCF"
orch-session-mgr,2026-08-05 17:01:00,6,2,4,0.0,0.0,1.0,871.5,1063,0,17,legit,none,"{'SUPI-0310', 'SUPI-0193'}",7,3,6,7.0,47,1196,0.0,none,0.0,0.0,PASS,"PCF,SMF"
provisioning-agent,2026-08-03 11:07:00,2,2,2,0.0,0.0,1.0,807.0,961,0,11,legit,none,"{'SUPI-0281', 'SUPI-0274'}",2,2,8,0.0,9,1469,0.0,none,0.0,0.0,PASS,"NEF,UDM"
oss-inventory-job,2026-08-06 04:56:00,2,2,2,0.0,1.0,0.0,356.0,495,0,4,legit,none,{'SUPI-0288'},3,2,4,0.0,10,582,0.0,none,0.22902590349246219,0.22902590349246219,PASS,"NRF,UDM"
closed-loop-assurance,2026-08-03 15:01:00,15,3,5,0.0,0.06666666666666667,0.9333333333333333,600.4666666666667,892,0,15,legit,none,"{'SUPI-0347', 'SUPI-0387', 'SUPI-0400', 'SUPI-0059', 'SUPI-0276', 'SUPI-0274', 'SUPI-0160', 'SUPI-0284', 'SUPI-0057', 'SUPI-0120', 'SUPI-0368'}",5,3,24,1.0,67,892,0.0,none,0.0,0.0,PASS,"AMF,NEF,PCF"
orch-session-mgr,2026-08-06 08:21:00,11,2,5,0.0,0.0,1.0,669.2727272727273,1183,0,8,legit,none,"{'SUPI-0366', 'SUPI-0238', 'SUPI-0191', 'SUPI-0204'}",5,2,9,3.0,56,1198,0.0,none,0.0,0.0,PASS,"PCF,SMF"
nrf-heartbeat-svc,2026-08-03 00:54:00,4,1,2,0.0,0.0,1.0,122.0,135,0,0,legit,none,set(),3,1,0,0.0,20,275,0.0,none,0.0,0.0,PASS,NRF
orch-session-mgr,2026-08-06 03:20:00,9,2,4,0.0,0.0,1.0,680.1111111111111,1109,0,3,legit,none,"{'SUPI-0381', 'SUPI-0374'}",6,3,11,0.0,43,1161,0.0,none,0.0,0.0,PASS,"PCF,SMF"
nrf-heartbeat-svc,2026-08-06 03:37:00,6,1,2,0.0,0.0,1.0,178.83333333333334,291,0,3,legit,none,set(),3,1,0,0.0,27,299,0.0,none,0.0,0.0,PASS,NRF
closed-loop-assurance,2026-08-04 12:21:00,16,3,3,0.0,0.0,1.0,489.3125,820,0,12,legit,none,"{'SUPI-0141', 'SUPI-0009', 'SUPI-0179', 'SUPI-0214', 'SUPI-0090', 'SUPI-0378', 'SUPI-0070', 'SUPI-0278', 'SUPI-0295'}",3,3,29,0.0,77,893,0.0,none,0.0,0.0,PASS,"AMF,NEF,PCF"
nrf-heartbeat-svc,2026-08-03 22:58:00,5,1,3,0.0,0.2,0.8,232.0,289,0,22,legit,none,set(),3,1,0,0.0,24,289,0.0,none,0.0,0.0,PASS,NRF
nrf-heartbeat-svc,2026-08-04 19:23:00,3,1,2,0.0,0.0,1.0,235.33333333333334,288,0,19,legit,none,set(),2,1,0,0.0,13,295,0.0,none,0.0,0.0,PASS,NRF
oss-orchestration-hub,2026-08-07 03:45:00,11,6,6,0.0,0.18181818181818182,0.8181818181818182,629.9090909090909,986,0,3,legit,none,"{'SUPI-0214', 'SUPI-0188', 'SUPI-0025'}",12,6,16,0.0,58,988,0.0,none,0.0,0.0,PASS,"AMF,NEF,NRF,PCF,SMF,UDM"
policy-audit-svc,2026-08-03 12:58:00,2,1,2,0.0,0.0,1.0,217.5,220,0,12,legit,none,"{'SUPI-0146', 'SUPI-0061'}",2,1,8,0.0,9,349,0.0,none,0.0,0.0,PASS,PCF
orch-session-mgr,2026-08-05 22:09:00,12,3,5,0.0,0.08333333333333333,0.9166666666666666,693.75,1050,0,22,legit,none,"{'SUPI-0143', 'SUPI-0399', 'SUPI-0203', 'SUPI-0061'}",7,3,13,1.0,55,1185,0.0,none,0.0,0.0,PASS,"AMF,PCF,SMF"
provisioning-agent,2026-08-04 20:18:00,1,1,1,0.0,0.0,1.0,354.0,354,0,20,legit,none,{'SUPI-0378'},2,2,5,0.0,7,1461,0.0,none,0.0,0.0,PASS,NEF
nrf-heartbeat-svc,2026-08-03 18:29:00,7,1,2,0.0,0.0,1.0,150.57142857142858,232,0,18,legit,none,set(),2,1,0,0.0,37,294,0.0,none,0.0,0.0,PASS,NRF
provisioning-agent,2026-08-07 03:30:00,4,2,2,0.0,0.0,1.0,1027.5,1420,0,3,legit,none,"{'SUPI-0392', 'SUPI-0245', 'SUPI-0254', 'SUPI-0053'}",3,2,17,0.0,23,1456,0.0,none,0.0,0.0,PASS,"NEF,UDM"
closed-loop-assurance,2026-08-04 03:07:00,14,3,3,0.07142857142857142,0.0,1.0,513.2142857142857,817,0,3,legit,none,"{'SUPI-0058', 'SUPI-0277', 'SUPI-0061', 'SUPI-0309', 'SUPI-0035', 'SUPI-0248', 'SUPI-0318'}",5,3,23,2.0,73,892,0.0,none,0.0,0.0,PASS,"AMF,NEF,PCF"
closed-loop-assurance,2026-08-07 18:22:00,10,3,5,0.0,0.0,1.0,544.7,820,0,18,legit,none,"{'SUPI-0050', 'SUPI-0185', 'SUPI-0201', 'SUPI-0218', 'SUPI-0112', 'SUPI-0115'}",6,3,17,1.0,51,899,0.0,none,0.0,0.0,PASS,"AMF,NEF,PCF"
nrf-heartbeat-svc,2026-08-06 10:44:00,3,1,2,0.0,0.0,1.0,220.0,247,0,10,legit,none,set(),2,1,0,0.0,17,299,0.0,none,0.0,0.0,PASS,NRF
orch-session-mgr,2026-08-03 03:40:00,9,2,4,0.0,0.0,1.0,780.8888888888889,1138,0,3,legit,none,"{'SUPI-0303', 'SUPI-0044'}",5,2,9,0.0,43,1179,0.0,none,0.0,0.0,PASS,"PCF,SMF"
oss-orchestration-hub,2026-08-06 20:43:00,11,5,7,0.0,0.2727272727272727,0.7272727272727273,413.1818181818182,868,0,20,legit,none,"{'SUPI-0020', 'SUPI-0258', 'SUPI-0254', 'SUPI-0135', 'SUPI-0199'}",13,6,16,1.0,57,975,0.0,none,0.0,0.0,PASS,"AMF,NEF,PCF,SMF,UDM"
orch-session-mgr,2026-08-03 07:42:00,8,2,4,0.0,0.0,1.0,828.5,1075,0,7,legit,none,"{'SUPI-0257', 'SUPI-0277'}",5,3,7,0.0,41,1165,0.0,none,0.0,0.0,PASS,"PCF,SMF"
nrf-heartbeat-svc,2026-08-06 01:03:00,8,1,3,0.0,0.125,0.875,212.75,270,0,1,legit,none,set(),3,1,0,0.0,38,294,0.0,none,0.0,0.0,PASS,NRF
provisioning-agent,2026-08-04 06:23:00,4,2,2,0.0,0.0,1.0,422.0,588,0,6,legit,none,"{'SUPI-0047', 'SUPI-0230', 'SUPI-0198', 'SUPI-0390'}",3,2,12,1.0,16,1288,0.0,none,0.0,0.0,PASS,"NEF,UDM"
orch-session-mgr,2026-08-04 08:36:00,10,3,6,0.0,0.1,0.9,529.7,992,0,8,legit,none,"{'SUPI-0021', 'SUPI-0292'}",7,3,12,0.0,48,1182,0.0,none,0.0,0.0,PASS,"AMF,PCF,SMF"
provisioning-agent,2026-08-05 21:20:00,3,2,2,0.0,0.0,1.0,406.0,590,0,21,legit,none,"{'SUPI-0344', 'SUPI-0076', 'SUPI-0025'}",3,2,12,0.0,19,1477,0.0,none,0.0,0.0,PASS,"NEF,UDM"
oss-orchestration-hub,2026-08-07 07:43:00,16,5,6,0.0,0.5,0.5,535.5625,896,0,7,legit,none,"{'SUPI-0349', 'SUPI-0257', 'SUPI-0022', 'SUPI-0005', 'SUPI-0320', 'SUPI-0055', 'SUPI-0281', 'SUPI-0326', 'SUPI-0372'}",16,6,24,1.0,81,980,0.0,none,0.0,0.0,PASS,"AMF,NEF,NRF,PCF,UDM"
nrf-heartbeat-svc,2026-08-03 02:27:00,4,1,2,0.0,0.0,1.0,235.25,296,0,2,legit,none,set(),3,1,0,0.0,20,296,0.0,none,0.0,0.0,PASS,NRF
closed-loop-assurance,2026-08-04 19:00:00,12,3,4,0.0,0.08333333333333333,0.9166666666666666,577.25,888,0,19,legit,none,"{'SUPI-0141', 'SUPI-0380', 'SUPI-0304', 'SUPI-0364', 'SUPI-0203', 'SUPI-0237', 'SUPI-0072'}",7,3,21,1.0,63,888,0.0,none,0.0,0.0,PASS,"AMF,NEF,PCF"
nrf-heartbeat-svc,2026-08-03 14:16:00,4,1,2,0.0,0.0,1.0,117.25,194,0,14,legit,none,set(),3,1,0,0.0,22,279,0.0,none,0.0,0.0,PASS,NRF
provisioning-agent,2026-08-05 20:18:00,6,2,2,0.0,0.0,1.0,955.8333333333334,1366,0,20,legit,none,"{'SUPI-0159', 'SUPI-0254', 'SUPI-0251', 'SUPI-0283', 'SUPI-0118', 'SUPI-0328'}",4,2,16,0.0,26,1447,0.0,none,0.0,0.0,PASS,"NEF,UDM"
closed-loop-assurance,2026-08-04 11:56:00,10,3,4,0.0,0.0,1.0,594.0,813,0,11,legit,none,"{'SUPI-0384', 'SUPI-0179', 'SUPI-0322', 'SUPI-0301', 'SUPI-0122'}",6,3,17,0.0,45,871,0.0,none,0.0,0.0,PASS,"AMF,NEF,PCF"
closed-loop-assurance,2026-08-06 00:20:00,8,3,3,0.0,0.0,1.0,386.125,849,0,0,legit,none,"{'SUPI-0244', 'SUPI-0184', 'SUPI-0226', 'SUPI-0274', 'SUPI-0291', 'SUPI-0241'}",6,3,18,0.0,39,869,0.0,none,0.0,0.0,PASS,"AMF,NEF,PCF"
provisioning-agent,2026-08-05 06:43:00,3,2,2,0.0,0.0,1.0,672.3333333333334,1338,0,6,legit,none,"{'SUPI-0254', 'SUPI-0074', 'SUPI-0191'}",3,2,15,0.0,17,1443,0.0,none,0.0,0.0,PASS,"NEF,UDM"
nrf-heartbeat-svc,2026-08-04 16:52:00,5,1,2,0.0,0.0,1.0,216.4,288,0,16,legit,none,set(),3,1,0,0.0,25,294,0.0,none,0.0,0.0,PASS,NRF
provisioning-agent,2026-08-07 20:00:00,4,2,2,0.0,0.0,1.0,485.0,697,0,20,legit,none,"{'SUPI-0339', 'SUPI-0285', 'SUPI-0222'}",4,2,8,0.0,11,1477,0.0,none,0.0,0.0,PASS,"NEF,UDM"
oss-orchestration-hub,2026-08-05 22:26:00,19,6,6,0.05263157894736842,0.42105263157894735,0.5789473684210527,645.578947368421,971,0,22,legit,none,"{'SUPI-0002', 'SUPI-0361', 'SUPI-0170', 'SUPI-0022', 'SUPI-0298', 'SUPI-0303', 'SUPI-0233', 'SUPI-0374'}",12,6,24,2.0,95,990,0.0,none,0.0,0.0,PASS,"AMF,NEF,NRF,PCF,SMF,UDM"
orch-session-mgr,2026-08-06 04:51:00,8,3,4,0.0,0.0,1.0,763.5,1084,0,4,legit,none,"{'SUPI-0280', 'SUPI-0038'}",7,3,10,0.0,44,1189,0.0,none,0.0,0.0,PASS,"AMF,PCF,SMF"
nrf-heartbeat-svc,2026-08-07 15:26:00,6,1,3,0.0,0.3333333333333333,0.6666666666666666,206.0,284,0,15,legit,none,set(),3,1,0,0.0,29,294,0.0,none,0.0,0.0,PASS,NRF
closed-loop-assurance,2026-08-03 17:53:00,12,3,4,0.0,0.0,1.0,579.1666666666666,898,0,17,legit,none,"{'SUPI-0380', 'SUPI-0188', 'SUPI-0370', 'SUPI-0066', 'SUPI-0053', 'SUPI-0124'}",5,3,19,0.0,57,898,0.0,none,0.0,0.0,PASS,"AMF,NEF,PCF"
oss-inventory-job,2026-08-03 11:38:00,6,2,2,0.0,1.0,0.0,381.6666666666667,552,0,11,legit,none,"{'SUPI-0279', 'SUPI-0371', 'SUPI-0239'}",4,2,10,0.0,30,552,0.0,none,0.2704493988990555,0.2704493988990555,PASS,"NRF,UDM"
orch-session-mgr,2026-08-04 23:29:00,7,3,4,0.0,0.14285714285714285,0.8571428571428571,748.2857142857143,1064,0,23,legit,none,"{'SUPI-0091', 'SUPI-0021'}",7,3,5,0.0,33,1167,0.0,none,0.0,0.0,PASS,"AMF,PCF,SMF"
closed-loop-assurance,2026-08-06 03:30:00,11,3,3,0.0,0.0,1.0,531.4545454545455,838,0,3,legit,none,"{'SUPI-0184', 'SUPI-0387', 'SUPI-0363', 'SUPI-0159', 'SUPI-0191', 'SUPI-0390'}",4,3,22,1.0,56,891,0.0,none,0.0,0.0,PASS,"AMF,NEF,PCF"
oss-orchestration-hub,2026-08-07 14:07:00,19,6,9,0.0,0.3157894736842105,0.6842105263157895,645.8947368421053,994,0,14,legit,none,"{'SUPI-0356', 'SUPI-0010', 'SUPI-0020', 'SUPI-0094', 'SUPI-0219', 'SUPI-0360', 'SUPI-0333', 'SUPI-0192', 'SUPI-0011', 'SUPI-0252'}",12,6,26,2.0,98,994,0.0,none,0.0,0.0,PASS,"AMF,NEF,NRF,PCF,SMF,UDM"
policy-audit-svc,2026-08-03 04:55:00,2,1,2,0.0,0.0,1.0,259.0,347,0,4,legit,none,"{'SUPI-0046', 'SUPI-0365'}",2,1,7,0.0,7,355,0.0,none,0.0,0.0,PASS,PCF
closed-loop-assurance,2026-08-05 04:39:00,12,3,4,0.0,0.0,1.0,574.25,847,0,4,legit,none,"{'SUPI-0244', 'SUPI-0293', 'SUPI-0030', 'SUPI-0322', 'SUPI-0225', 'SUPI-0388', 'SUPI-0008'}",6,3,18,0.0,58,895,0.0,none,0.0,0.0,PASS,"AMF,NEF,PCF"
provisioning-agent,2026-08-05 07:50:00,4,2,2,0.0,0.0,1.0,654.75,851,0,7,legit,none,"{'SUPI-0276', 'SUPI-0118', 'SUPI-0154', 'SUPI-0170'}",4,2,17,0.0,18,1452,0.0,none,0.0,0.0,PASS,"NEF,UDM"
closed-loop-assurance,2026-08-05 01:47:00,9,3,5,0.0,0.0,1.0,559.4444444444445,871,0,1,legit,none,"{'SUPI-0198', 'SUPI-0030', 'SUPI-0274', 'SUPI-0295', 'SUPI-0374'}",6,3,21,0.0,45,871,0.0,none,0.0,0.0,PASS,"AMF,NEF,PCF"
orch-session-mgr,2026-08-07 22:52:00,9,2,5,0.1111111111111111,0.0,1.0,590.7777777777778,1193,0,22,legit,none,"{'SUPI-0110', 'SUPI-0218'}",6,3,11,2.0,44,1196,0.0,none,0.0,0.0,PASS,"PCF,SMF"
closed-loop-assurance,2026-08-04 07:22:00,13,3,4,0.0,0.0,1.0,609.7692307692307,891,0,7,legit,none,"{'SUPI-0080', 'SUPI-0338', 'SUPI-0399', 'SUPI-0339', 'SUPI-0202', 'SUPI-0140', 'SUPI-0074', 'SUPI-0015'}",6,3,21,1.0,63,898,0.0,none,0.0,0.0,PASS,"AMF,NEF,PCF"
oss-inventory-job,2026-08-03 01:38:00,4,2,2,0.0,1.0,0.0,351.5,530,0,1,legit,none,{'SUPI-0055'},3,2,6,0.0,19,530,0.0,none,0.0,0.0,PASS,"NRF,UDM"
policy-audit-svc,2026-08-05 15:00:00,1,1,1,0.0,0.0,1.0,394.0,394,0,15,legit,none,{'SUPI-0147'},2,1,6,0.0,6,394,0.0,none,0.0,0.0,PASS,PCF
oss-orchestration-hub,2026-08-07 08:00:00,15,6,7,0.0,0.4,0.6,500.26666666666665,936,0,8,legit,none,"{'SUPI-0147', 'SUPI-0078', 'SUPI-0082', 'SUPI-0005', 'SUPI-0317', 'SUPI-0320', 'SUPI-0281'}",11,6,22,0.0,80,995,0.0,none,0.0,0.0,PASS,"AMF,NEF,NRF,PCF,SMF,UDM"
orch-session-mgr,2026-08-05 21:24:00,9,3,5,0.0,0.1111111111111111,0.8888888888888888,784.1111111111111,1153,0,21,legit,none,"{'SUPI-0375', 'SUPI-0334'}",6,3,7,2.0,46,1175,0.0,none,0.0,0.0,PASS,"AMF,PCF,SMF"
orch-session-mgr,2026-08-06 20:00:00,10,2,4,0.0,0.0,1.0,798.2,1120,0,20,legit,none,"{'SUPI-0262', 'SUPI-0058'}",6,3,10,1.0,48,1138,0.0,none,0.0,0.0,PASS,"PCF,SMF"
orch-session-mgr,2026-08-06 23:58:00,8,2,4,0.0,0.0,1.0,774.125,1167,0,23,legit,none,"{'SUPI-0182', 'SUPI-0106'}",5,3,7,0.0,42,1196,0.0,none,0.0,0.0,PASS,"PCF,SMF"
closed-loop-assurance,2026-08-07 03:34:00,12,3,3,0.0,0.0,1.0,590.5833333333334,877,0,3,legit,none,"{'SUPI-0078', 'SUPI-0359', 'SUPI-0225', 'SUPI-0366', 'SUPI-0213', 'SUPI-0171', 'SUPI-0279', 'SUPI-0073'}",5,3,21,0.0,57,877,0.0,none,0.0,0.0,PASS,"AMF,NEF,PCF"
closed-loop-assurance,2026-08-05 14:09:00,10,3,4,0.0,0.0,1.0,653.7,825,0,14,legit,none,"{'SUPI-0351', 'SUPI-0184', 'SUPI-0139', 'SUPI-0158', 'SUPI-0232'}",5,3,22,1.0,52,893,0.0,none,0.0,0.0,PASS,"AMF,NEF,PCF"
closed-loop-assurance,2026-08-03 08:10:00,10,3,3,0.1,0.0,1.0,556.2,858,0,8,legit,none,"{'SUPI-0067', 'SUPI-0327', 'SUPI-0213', 'SUPI-0089', 'SUPI-0073'}",3,3,19,3.0,50,893,0.0,none,0.0,0.0,PASS,"AMF,NEF,PCF"
oss-inventory-job,2026-08-05 04:12:00,7,2,2,0.0,1.0,0.0,355.7142857142857,529,0,4,legit,none,"{'SUPI-0360', 'SUPI-0111', 'SUPI-0020'}",3,2,12,1.0,32,577,0.0,none,0.3348859473093143,0.3348859473093143,PASS,"NRF,UDM"
closed-loop-assurance,2026-08-03 19:41:00,9,3,4,0.0,0.1111111111111111,0.8888888888888888,629.0,890,0,19,legit,none,"{'SUPI-0003', 'SUPI-0187', 'SUPI-0101', 'SUPI-0112', 'SUPI-0113'}",5,3,20,0.0,45,898,0.0,none,0.0,0.0,PASS,"AMF,NEF,PCF"
closed-loop-assurance,2026-08-03 22:55:00,19,3,4,0.05263157894736842,0.0,1.0,482.10526315789474,843,0,22,legit,none,"{'SUPI-0010', 'SUPI-0282', 'SUPI-0285', 'SUPI-0211', 'SUPI-0042', 'SUPI-0243', 'SUPI-0117', 'SUPI-0344', 'SUPI-0316'}",6,3,29,2.0,96,894,0.0,none,0.0,0.0,PASS,"AMF,NEF,PCF"
closed-loop-assurance,2026-08-06 11:34:00,15,3,5,0.0,0.0,1.0,492.4,823,0,11,legit,none,"{'SUPI-0184', 'SUPI-0178', 'SUPI-0170', 'SUPI-0120', 'SUPI-0337', 'SUPI-0044', 'SUPI-0061', 'SUPI-0107', 'SUPI-0069', 'SUPI-0279', 'SUPI-0374'}",6,3,25,0.0,73,898,0.0,none,0.0,0.0,PASS,"AMF,NEF,PCF"
orch-session-mgr,2026-08-04 09:38:00,9,3,6,0.0,0.1111111111111111,0.8888888888888888,705.4444444444445,1084,0,9,legit,none,"{'SUPI-0138', 'SUPI-0108', 'SUPI-0269'}",7,3,11,1.0,45,1138,0.0,none,0.0,0.0,PASS,"AMF,PCF,SMF"
policy-audit-svc,2026-08-06 11:38:00,2,1,2,0.0,0.0,1.0,293.5,373,0,11,legit,none,"{'SUPI-0366', 'SUPI-0216'}",2,1,6,0.0,7,373,0.0,none,0.0,0.0,PASS,PCF
provisioning-agent,2026-08-04 19:14:00,5,2,2,0.2,0.0,1.0,978.2,1370,0,19,legit,none,"{'SUPI-0039', 'SUPI-0204', 'SUPI-0313', 'SUPI-0215', 'SUPI-0377'}",4,2,14,1.0,23,1370,0.0,none,0.0,0.0,PASS,"NEF,UDM"
oss-orchestration-hub,2026-08-07 03:51:00,12,6,9,0.0,0.3333333333333333,0.6666666666666666,527.8333333333334,933,0,3,legit,none,"{'SUPI-0098', 'SUPI-0059', 'SUPI-0259', 'SUPI-0288'}",13,6,16,0.0,58,982,0.0,none,0.0,0.0,PASS,"AMF,NEF,NRF,PCF,SMF,UDM"
orch-session-mgr,2026-08-04 22:34:00,7,2,4,0.0,0.0,1.0,389.0,1043,0,22,legit,none,{'SUPI-0250'},4,2,9,0.0,40,1192,0.0,none,0.0,0.0,PASS,"PCF,SMF"
closed-loop-assurance,2026-08-06 07:18:00,12,3,4,0.0,0.0,1.0,600.0833333333334,884,0,7,legit,none,"{'SUPI-0270', 'SUPI-0375', 'SUPI-0332', 'SUPI-0278', 'SUPI-0076', 'SUPI-0251', 'SUPI-0129', 'SUPI-0106'}",5,3,18,2.0,59,888,0.0,none,0.0,0.0,PASS,"AMF,NEF,PCF"
policy-audit-svc,2026-08-03 14:47:00,1,1,1,0.0,0.0,1.0,121.0,121,0,14,legit,none,{'SUPI-0178'},2,1,8,0.0,9,358,0.0,none,0.0,0.0,PASS,PCF
nrf-heartbeat-svc,2026-08-05 05:14:00,5,1,3,0.0,0.2,0.8,193.2,272,0,5,legit,none,set(),3,1,0,0.0,25,286,0.0,none,0.0,0.0,PASS,NRF
orch-session-mgr,2026-08-07 00:24:00,12,2,5,0.0,0.0,1.0,791.5833333333334,1170,0,0,legit,none,"{'SUPI-0386', 'SUPI-0342', 'SUPI-0375', 'SUPI-0040'}",6,3,13,0.0,61,1195,0.0,none,0.0,0.0,PASS,"PCF,SMF"
closed-loop-assurance,2026-08-07 05:10:00,9,3,3,0.0,0.0,1.0,626.6666666666666,891,0,5,legit,none,"{'SUPI-0217', 'SUPI-0046', 'SUPI-0292', 'SUPI-0060', 'SUPI-0353', 'SUPI-0254'}",5,3,20,0.0,45,891,0.0,none,0.0,0.0,PASS,"AMF,NEF,PCF"
oss-orchestration-hub,2026-08-07 04:12:00,14,6,6,0.0,0.2857142857142857,0.7142857142857143,646.0714285714286,995,0,4,legit,none,"{'SUPI-0217', 'SUPI-0270', 'SUPI-0305', 'SUPI-0314', 'SUPI-0025', 'SUPI-0214', 'SUPI-0320'}",9,6,20,2.0,69,995,0.0,none,0.0,0.0,PASS,"AMF,NEF,NRF,PCF,SMF,UDM"
